ID,Title,Tags,Post Link
48769,Mock test q7,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48769
49033,Week-3 Lab Assignment,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49033
48782,Alias command,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48782
48662,Working on Shape file in TDS course,week-1,https://discourse.onlinedegree.iitm.ac.in/t/48662
48976,Google sheet,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48976
48925,Week 1 Assignment Shapefile Download Error,week-1,https://discourse.onlinedegree.iitm.ac.in/t/48925
48517,Unable to download dataset,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48517
49005,AQW02.7 q3,"stats-2, activity-question, week-0",https://discourse.onlinedegree.iitm.ac.in/t/49005
48997,Doubt in week2 PA Q2,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48997
48758,Activity Question -2.4 Q11,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48758
48931,General query,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48931
48805,General query regarding sql practice,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48805
48853,General doubt in AQ2.5 question 8,"clarification, activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48853
46627,L1.2 aq3,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/46627
48956,AQ2.2 Q4 Can anyone pls help?,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48956
48613,New functions and methods in Colab sheet,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48613
48885,Importing library,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48885
48727,AQ2.6: Activity Questions 6 - Not Graded,"clarification, activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48727
48872,Submission for PT 1.2,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/48872
48876,MLT Week - 3 Cross validation error,week-3,https://discourse.onlinedegree.iitm.ac.in/t/48876
48377,Solve With Us 2.1 Q4,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48377
48823,"Week 2, activity 3, question 8","activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48823
48661,Candidate key and primary key,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48661
48658,Aq 2.5 q-2,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48658
48824,Regarding Notepad,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48824
48812,Not able submit lab assignment,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48812
30598,In this example why is Short Term Investments not included in Current Assets?,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/30598
48859,Activity question doubt,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/48859
48864,Practice assignment 1,"week-1, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/48864
48860,Week 2 GA Q4,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48860
48766,"Week 2, PA2 Q5 merge",week-2,https://discourse.onlinedegree.iitm.ac.in/t/48766
48780,Week 2 Asymptotic Complexity constant factor,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48780
48839,How to find the difference between two letter of English aphabet in Python?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48839
48791,Regarding not being able to download images for lab assignment,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48791
48803,"Links of gmeet, zoom, and youtube",live-session,https://discourse.onlinedegree.iitm.ac.in/t/48803
48817,Week 2 PPA 9(5 out of 6 test cases passed),week-2,https://discourse.onlinedegree.iitm.ac.in/t/48817
48614,BDM week 2,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48614
48764,AQ 2.5: Question1,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48764
48449,Week 1 PT 1.5,week-1,https://discourse.onlinedegree.iitm.ac.in/t/48449
48499,Week 2 GA Q2,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48499
48626,Non proctored sct,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48626
48750,Nonproctored Sct,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48750
48738,Practice Assignment 3 - Q#6 - doubt on final method overriding,"clarification, activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/48738
47093,Week 1 GrPA 1 - passing only 4 out of 5 private tests,week-1,https://discourse.onlinedegree.iitm.ac.in/t/47093
48677,Week 2 Assignment deadline,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48677
48655,About super key and candidate key,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48655
48388,Why Natural Join operation does not work in week2-sql-graded-question3,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48388
48493,Week 2 AQ 2.5 Q3,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48493
48615,Geocode service error,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/48615
48643,Activity 3.2 - Q1 - Super constructor,"activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/48643
48638,"A.q. 2.3 q.3, 4","activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48638
15877,Practice Assignment Q.27 and a request,week-2,https://discourse.onlinedegree.iitm.ac.in/t/15877
48561,Practice assignment Week 2 Q14,"week-2, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/48561
48636,Are the weekly GrPA's compulsory/necessary?,"clarification, intropython",https://discourse.onlinedegree.iitm.ac.in/t/48636
48329,Payment for accomodation for paradox fest,"miscellaneous, paradox-22",https://discourse.onlinedegree.iitm.ac.in/t/48329
48398,Week 2 AQ4 Q4,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/48398
48595,Is correlation between the features and labels a good thing or a bad one?,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/48595
48622,"Practice assignment 2, q2","clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48622
48607,Errorin geocoding code,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48607
48404,Unable to run Geopy codes in replit,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48404
48575,Week 2 SQL Programming Practice Assignment 3,"week-2, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/48575
48526,Week-3 Error,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/48526
48523,Doubt in SQL Query Practice Assignment: PQ5,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48523
48533,How to do web scrapping in Google Spreadsheet?,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48533
48343,SCT acceptance clarification,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48343
47959,"Aq 2.4 q9,10,11",activity-question,https://discourse.onlinedegree.iitm.ac.in/t/47959
48459,Cauchy-Schwarz-Inequality,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48459
48410,Doubt regarding dependent and independent variables in row echelon form of a matrix,"clarification, activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48410
48394,Doubt in Q10 of AQ2.3,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48394
48351,Installing sql,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48351
48473,Practice Assignment 2 - 5th question,"week-2, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/48473
48409,Aq 2.4 q 12,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48409
48420,Week 0 aqw02.10 q3,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/48420
48426,Q13 Practice assignment 2,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48426
47455,Implementation and Interface,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/47455
48393,Please explain below question,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48393
46827,"AQ 1.7, Q3 STAT 2 Week 1","stats-2, week-1",https://discourse.onlinedegree.iitm.ac.in/t/46827
48358,Weeks GA1 Ques no. 7 and 9,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/48358
47949,Python - Week 1 GrPA 6 - Question Doubt,week-1,https://discourse.onlinedegree.iitm.ac.in/t/47949
48316,Lecture c1,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48316
48370,Week 2 | Screencast | <meta> tag Mistake,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48370
48257,Week 2. Lecture 2.2: Cramer's Rule and Invertible Matrix,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48257
48380,Doubt - Lecture 2.5 - Effect of row operations (scalar multiplication) on determinant of a matrix,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48380
48185,Programing Practice Question 3,"week-2, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/48185
48315,Min and max,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48315
48355,Import library statement,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48355
48258,C3 - Loss in week 2,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48258
47931,Confusion reg. which question to do for graded assignment,week-2,https://discourse.onlinedegree.iitm.ac.in/t/47931
48284,Tutorial videos interchanged for week-2,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48284
47347,AQ2.5: Activity Questions 5 - Not Graded,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/47347
47988,Doubt in peer-to-peer architecture,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/47988
48321,W0 2.10 q1,week-0,https://discourse.onlinedegree.iitm.ac.in/t/48321
47991,Practice Assignment 2: Question 12,practice-question,https://discourse.onlinedegree.iitm.ac.in/t/47991
48256,Query regarding sharing status of extra activity,"clarification, extra_activity",https://discourse.onlinedegree.iitm.ac.in/t/48256
48261,Practice programming assignment,"clarification, week-1, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/48261
48211,AQ 2.5 Q5 doubt,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/48211
46914,Python Week 1 GrPA6,"intropython, week-1",https://discourse.onlinedegree.iitm.ac.in/t/46914
48003,Practice Assignment 2 Q8,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48003
48033,Urljoin - Practice assignment Week 2,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48033
48201,How to get the bbc weather api key ? Please mention where did you signup and all,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48201
48190,c4-Optimization,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48190
47874,Week-2 PA Q3,week-2,https://discourse.onlinedegree.iitm.ac.in/t/47874
48134,"Week-2 , Lab-assignment","lab-assignment, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48134
48158,Aq 2.2 q:6,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48158
48004,Practice Assignment-1 Q2,practice-question,https://discourse.onlinedegree.iitm.ac.in/t/48004
47443,AQ2.1: Activity Questions 1 - Not Graded,week-2,https://discourse.onlinedegree.iitm.ac.in/t/47443
47676,Ca we use the same discourse link even for diploma as we used in foundation?,"clarification, forum-access-issue",https://discourse.onlinedegree.iitm.ac.in/t/47676
47750,Unable to connect postgres through command prompt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/47750
47471,Linear Regression,clarification,https://discourse.onlinedegree.iitm.ac.in/t/47471
48001,AQ2.4 q2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48001
48024,Why only polynomial model?,"clarification, week-2, week-3",https://discourse.onlinedegree.iitm.ac.in/t/48024
48135,Missed to register for codechef contest,"code-chef-access, codechef",https://discourse.onlinedegree.iitm.ac.in/t/48135
48122,Parameter Vector,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48122
47420,Week2 Gpa1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/47420
48072,"Graded Asignment, construction job question",week-1,https://discourse.onlinedegree.iitm.ac.in/t/48072
48060,Week 0: AQW02.7: Activity question,"stats-2, week-0",https://discourse.onlinedegree.iitm.ac.in/t/48060
48091,Aq 2.1 q5,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48091
48104,Doubt in activity 2.6,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48104
48093,Lec 2.2,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48093
48086,Que2 Practice assignment 2,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48086
47950,"M2 - Week 1- AQ1.4 - Activity Question Query - Constructing ""B""","activity-question, week-1",https://discourse.onlinedegree.iitm.ac.in/t/47950
48062,Difference betwwen GUI and API,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48062
47762,Discriminative and generative models,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/47762
47830,Week 2 Graded Assignment,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/47830
47417,Week 2.3 Loss function,week-2,https://discourse.onlinedegree.iitm.ac.in/t/47417
48034,Activity 5,"clarification, activity-question, week-1",https://discourse.onlinedegree.iitm.ac.in/t/48034
47156,Is there any shortcut way to compute the determinant of a matrix of this form?,"clarification, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/47156
47518,Variation in gradient calculation in MBGD,week-2,https://discourse.onlinedegree.iitm.ac.in/t/47518
47706,Regarding DBF file in GA 1,"clarification, week-1, week-2",https://discourse.onlinedegree.iitm.ac.in/t/47706
48015,Live sessions,week-1,https://discourse.onlinedegree.iitm.ac.in/t/48015
47763,Why 2 byte for char datatype?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/47763
47913,C5: Dought in SGD code,week-2,https://discourse.onlinedegree.iitm.ac.in/t/47913
48008,Week 0 AQW02.9 Q4,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/48008
47204,Extra activity week_0,"stats-2, extra_activity, week0",https://discourse.onlinedegree.iitm.ac.in/t/47204
47972,Screencast Lectures (Week 2): Do we have to install Ubuntu on our system?,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/47972
47917,Week 0 AQW02.7,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/47917
47933,About Week-1 PT Assignments,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/47933
47853,Week 0 AQ02.2 Q4,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/47853
47926,Week 1 Graded assignment,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/47926
46245,Maths 2.. week 1 activity 1.2 ques 10,"maths-2, week-1",https://discourse.onlinedegree.iitm.ac.in/t/46245
46073,Pa 1 12 & 13,practice-question,https://discourse.onlinedegree.iitm.ac.in/t/46073
46190,AI vs ML,mlf,https://discourse.onlinedegree.iitm.ac.in/t/46190
47908,C5: Is it always necessary to reduce learning rate in MBGD?,week-2,https://discourse.onlinedegree.iitm.ac.in/t/47908
47918,Web app,clarification,https://discourse.onlinedegree.iitm.ac.in/t/47918
47855,Week 0 AQW02.4,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/47855
47733,What really is http?,week-1,https://discourse.onlinedegree.iitm.ac.in/t/47733
47882,Doubt regarding interpreters,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/47882
46266,What is the difference between data logical independence and physical independence?,week-1,https://discourse.onlinedegree.iitm.ac.in/t/46266
24170,Regarding Shell Scripting,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/24170
47264,Time limit exceeded error,clarification,https://discourse.onlinedegree.iitm.ac.in/t/47264
46545,AQ1.3: Question 1,"activity-question, week-1",https://discourse.onlinedegree.iitm.ac.in/t/46545
47843,Practice Assignment 2 (Week 2) Q 12,"clarification, week-2, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/47843
47834,Public and private class,clarification,https://discourse.onlinedegree.iitm.ac.in/t/47834
47829,Problem Statement not visible,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/47829
47095,Week 0 part 2 AQW02.6 q2,"activity-question, week-0",https://discourse.onlinedegree.iitm.ac.in/t/47095
